,0,1
0,-19.278519,36.42441
1,15.749258,-7.4946456
2,-4.0185566,15.355946
3,-64.089005,41.16902
4,-68.86514,31.94207
5,31.394323,-60.633476
6,-21.579071,-11.177253
7,31.435486,-60.678703
8,29.341866,-58.931595
9,9.31319,9.778995
10,8.811491,5.645201
11,11.430919,13.963632
12,56.226715,-43.477688
13,53.89654,-26.66584
14,41.829548,11.973809
15,-65.02303,56.53005
16,-62.49017,55.66686
17,-22.245012,49.46865
18,-22.229406,49.425716
19,-62.841145,55.937683
20,-62.50418,55.974365
21,-65.31981,52.65783
22,-22.371687,50.98045
23,-78.82468,-14.990101
24,-14.026008,20.125347
25,-90.48892,4.6005754
26,-64.966095,56.527756
27,-64.99953,56.516556
28,-65.002396,56.530087
29,-65.01151,56.530308
30,-65.002396,56.530087
31,-64.966095,56.527756
32,-64.966095,56.527756
33,-64.99953,56.516556
34,9.838448,-32.05688
35,-78.80455,-14.998358
36,-78.84128,-14.7638645
37,-90.43004,17.458956
38,-7.671263,-18.33931
39,-59.334007,-5.478942
40,-65.80391,53.14713
41,14.266734,14.320907
42,-89.93874,4.1587796
43,14.22855,14.212448
44,-89.94392,4.165618
45,-89.8897,4.09095
46,-71.21516,30.297152
47,-89.97941,4.1988425
48,-89.9263,4.1357913
49,-62.851772,55.68618
50,-65.331184,53.508575
51,-65.321075,53.52904
52,-23.910477,51.490715
53,-23.721285,52.056786
54,-23.961746,50.95155
55,-23.3009,51.229214
56,-23.083822,50.903534
57,-23.503506,51.619576
58,-23.239399,50.837086
59,-23.244446,50.9928
60,-23.94021,51.04095
61,-24.076693,51.288727
62,-23.95768,51.35683
63,-23.43423,50.72448
64,-24.045237,51.260487
65,-23.352066,51.188843
66,-23.983036,51.56397
67,-65.3115,53.53081
68,-23.97515,50.651077
69,-23.342615,51.801243
70,-23.86976,50.722786
71,-23.207064,51.226208
72,14.19406,14.223413
73,14.275813,14.297212
74,-23.267065,51.87936
75,-23.539875,52.533962
76,-23.600052,50.394062
77,-23.854261,50.517975
78,-23.580475,52.078243
79,-23.54419,50.47635
80,-23.338722,51.67715
81,-63.152237,56.33225
82,-65.48909,53.16053
83,-36.92546,35.98064
84,-4.8746066,-63.43186
85,62.15513,-48.121742
86,63.498928,-46.350418
87,31.223667,-60.30503
88,63.440746,-46.38914
89,63.609592,-46.359222
90,63.51075,-46.471607
91,63.51075,-46.471607
92,63.68574,-47.43388
93,63.59125,-46.315014
94,63.59125,-46.315014
95,4.088648,8.437826
96,-14.456422,-52.238148
97,-41.38933,39.593018
98,-41.38933,39.593014
99,-40.666943,37.164352
100,29.151829,31.66728
101,8.484346,51.563286
102,7.10583,-47.71333
103,72.76287,-19.208384
104,17.27244,-48.829567
105,-84.81343,19.139528
106,-84.52138,19.019876
107,-84.813416,19.139532
108,-84.189384,18.631063
109,-84.189384,18.631063
110,-77.68855,-11.2470455
111,-77.68856,-11.2470455
112,61.319748,51.159824
113,31.821665,-29.123234
114,31.95707,-29.490337
115,23.346025,6.824417
116,-8.279837,-2.48681
117,33.30359,-47.214935
118,32.903706,-30.80453
119,14.390874,-11.732567
120,25.563196,-41.928894
121,-16.693413,-15.654768
122,24.905231,-24.267696
123,-82.7294,5.4819555
124,-82.68945,5.5099483
125,-82.86117,1.965701
126,-59.45279,-40.223816
127,-83.99438,1.4989756
128,-85.345436,9.356143
129,-69.54447,-28.582298
130,-77.126274,13.431903
131,-77.20677,13.342841
132,12.441202,14.644425
133,12.191562,15.244212
134,12.034855,15.275316
135,11.416415,15.196631
136,12.069481,15.063932
137,-81.62425,13.299016
138,-81.46743,15.512206
139,-77.72411,12.227751
140,-77.72487,12.48728
141,-83.65511,2.4486213
142,-83.835,3.930314
143,-83.423874,19.350626
144,-83.42385,19.350636
145,-81.53218,10.77753
146,-81.53221,10.7775345
147,-79.423744,-3.7875197
148,-74.800255,17.025002
149,-64.11909,36.238415
150,-62.494682,41.991035
151,-80.07055,-1.1511886
152,-80.186356,-1.1486194
153,-79.28606,-1.0343062
